Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels,chars,words,sentences,Tokenized Text,Lematized Text,processed_text
during mpsokoni safaricom isnt just handing out goodies theyre teaching kenyans about smart digital tools products like ziidi mmf fuliza ya biashara and pochi la biashara are being demystified in real time,0,0,0,0,15,"July 15, 2025 at 08:15 AM",Neutral,238,46,3,"['during', 'mpsokoni', 'safaricom', 'isnt', 'just', 'handing', 'out', 'goodies', 'theyre', 'teaching', 'kenyans', 'about', 'smart', 'digital', 'tools', 'products', 'like', 'ziidi', 'mmf', 'fuliza', 'ya', 'biashara', 'and', 'pochi', 'la', 'biashara', 'are', 'being', 'demystified', 'in', 'real', 'time']","['during', 'mpsokoni', 'safaricom', 'isnt', 'just', 'handing', 'out', 'goody', 'theyre', 'teaching', 'kenyan', 'about', 'smart', 'digital', 'tool', 'product', 'like', 'ziidi', 'mmf', 'fuliza', 'ya', 'biashara', 'and', 'pochi', 'la', 'biashara', 'are', 'being', 'demystified', 'in', 'real', 'time']",during mpsokoni safaricom isnt just handing out goody theyre teaching kenyan about smart digital tool product like ziidi mmf fuliza ya biashara and pochi la biashara are being demystified in real time
turbo was now its matunda mois bridge kitale eldoret baringo nakuru the rift region is feeling the safaricom lovempesasokoni,0,0,0,0,12,"July 15, 2025 at 07:54 AM",Neutral,162,35,2,"['turbo', 'was', 'now', 'its', 'matunda', 'mois', 'bridge', 'kitale', 'eldoret', 'baringo', 'nakuru', 'the', 'rift', 'region', 'is', 'feeling', 'the', 'safaricom', 'lovempesasokoni']","['turbo', 'wa', 'now', 'it', 'matunda', 'mois', 'bridge', 'kitale', 'eldoret', 'baringo', 'nakuru', 'the', 'rift', 'region', 'is', 'feeling', 'the', 'safaricom', 'lovempesasokoni']",turbo wa now it matunda mois bridge kitale eldoret baringo nakuru the rift region is feeling the safaricom lovempesasokoni
smes are the engine of kenyas economy safaricom gets that and thats why theyre here on the ground with practical solutions mpesasokoni,1,1,0,0,63,"July 15, 2025 at 07:48 AM",Neutral,164,34,2,"['smes', 'are', 'the', 'engine', 'of', 'kenyas', 'economy', 'safaricom', 'gets', 'that', 'and', 'thats', 'why', 'theyre', 'here', 'on', 'the', 'ground', 'with', 'practical', 'solutions', 'mpesasokoni']","['smes', 'are', 'the', 'engine', 'of', 'kenya', 'economy', 'safaricom', 'get', 'that', 'and', 'thats', 'why', 'theyre', 'here', 'on', 'the', 'ground', 'with', 'practical', 'solution', 'mpesasokoni']",smes are the engine of kenya economy safaricom get that and thats why theyre here on the ground with practical solution mpesasokoni
safaricom understands that real impact happens at the grassroots thats why programs like ndoto zetu are supporting changemakers in rift communitiesmpesasokoni,0,1,0,0,7,"July 15, 2025 at 07:36 AM",Neutral,187,30,2,"['safaricom', 'understands', 'that', 'real', 'impact', 'happens', 'at', 'the', 'grassroots', 'thats', 'why', 'programs', 'like', 'ndoto', 'zetu', 'are', 'supporting', 'changemakers', 'in', 'rift', 'communitiesmpesasokoni']","['safaricom', 'understands', 'that', 'real', 'impact', 'happens', 'at', 'the', 'grassroots', 'thats', 'why', 'program', 'like', 'ndoto', 'zetu', 'are', 'supporting', 'changemakers', 'in', 'rift', 'communitiesmpesasokoni']",safaricom understands that real impact happens at the grassroots thats why program like ndoto zetu are supporting changemakers in rift communitiesmpesasokoni
mpesa 18 is a kenyan success story now the rift gets to enjoy giveaways training and real community support thank you safaricom for showing up for the peoplempesasokoni,0,3,0,0,36,"July 15, 2025 at 07:32 AM",Neutral,201,39,3,"['mpesa', '18', 'is', 'a', 'kenyan', 'success', 'story', 'now', 'the', 'rift', 'gets', 'to', 'enjoy', 'giveaways', 'training', 'and', 'real', 'community', 'support', 'thank', 'you', 'safaricom', 'for', 'showing', 'up', 'for', 'the', 'peoplempesasokoni']","['mpesa', '18', 'is', 'a', 'kenyan', 'success', 'story', 'now', 'the', 'rift', 'get', 'to', 'enjoy', 'giveaway', 'training', 'and', 'real', 'community', 'support', 'thank', 'you', 'safaricom', 'for', 'showing', 'up', 'for', 'the', 'peoplempesasokoni']",mpesa 18 is a kenyan success story now the rift get to enjoy giveaway training and real community support thank you safaricom for showing up for the peoplempesasokoni
safaricom youve become a disgusting subject to the most high suffering youths of kenya cnyakundih edwinsifuna mbitimwondi s1ahwanja mabonga254 ahmednasirlaw honeyfarsafi bookten8 help me expose this con safaricomcons boycotsaficom safaricomthieves,0,0,0,0,13,"July 14, 2025 at 06:39 PM",Hate Speech,293,46,1,"['safaricom', 'youve', 'become', 'a', 'disgusting', 'subject', 'to', 'the', 'most', 'high', 'suffering', 'youths', 'of', 'kenya', 'cnyakundih', 'edwinsifuna', 'mbitimwondi', 's1ahwanja', 'mabonga254', 'ahmednasirlaw', 'honeyfarsafi', 'bookten8', 'help', 'me', 'expose', 'this', 'con', 'safaricomcons', 'boycotsaficom', 'safaricomthieves']","['safaricom', 'youve', 'become', 'a', 'disgusting', 'subject', 'to', 'the', 'most', 'high', 'suffering', 'youth', 'of', 'kenya', 'cnyakundih', 'edwinsifuna', 'mbitimwondi', 's1ahwanja', 'mabonga254', 'ahmednasirlaw', 'honeyfarsafi', 'bookten8', 'help', 'me', 'expose', 'this', 'con', 'safaricomcons', 'boycotsaficom', 'safaricomthieves']",safaricom youve become a disgusting subject to the most high suffering youth of kenya cnyakundih edwinsifuna mbitimwondi s1ahwanja mabonga254 ahmednasirlaw honeyfarsafi bookten8 help me expose this con safaricomcons boycotsaficom safaricomthieves
mtaa ni turbo safaricom has officially flagged off mpesasokoni rift edition hapa turbo wako ground hii wiki kulink up na macustomers wetu kuwezesha mabiashara na kusupport the real hustlers wa hii side mtaa yako ni gani tunasija,5,6,0,0,193,"July 14, 2025 at 09:58 AM",Neutral,268,54,6,"['mtaa', 'ni', 'turbo', 'safaricom', 'has', 'officially', 'flagged', 'off', 'mpesasokoni', 'rift', 'edition', 'hapa', 'turbo', 'wako', 'ground', 'hii', 'wiki', 'kulink', 'up', 'na', 'macustomers', 'wetu', 'kuwezesha', 'mabiashara', 'na', 'kusupport', 'the', 'real', 'hustlers', 'wa', 'hii', 'side', 'mtaa', 'yako', 'ni', 'gani', 'tunasija']","['mtaa', 'ni', 'turbo', 'safaricom', 'ha', 'officially', 'flagged', 'off', 'mpesasokoni', 'rift', 'edition', 'hapa', 'turbo', 'wako', 'ground', 'hii', 'wiki', 'kulink', 'up', 'na', 'macustomers', 'wetu', 'kuwezesha', 'mabiashara', 'na', 'kusupport', 'the', 'real', 'hustler', 'wa', 'hii', 'side', 'mtaa', 'yako', 'ni', 'gani', 'tunasija']",mtaa ni turbo safaricom ha officially flagged off mpesasokoni rift edition hapa turbo wako ground hii wiki kulink up na macustomers wetu kuwezesha mabiashara na kusupport the real hustler wa hii side mtaa yako ni gani tunasija
safaricomplc shines again honored for excellence in innovation amp ecommerce award safaricom plc safaricom ecommerce innovation hisa2025 technews,0,0,0,0,16,"July 14, 2025 at 09:34 AM",Neutral,210,35,3,"['safaricomplc', 'shines', 'again', 'honored', 'for', 'excellence', 'in', 'innovation', 'amp', 'ecommerce', 'award', 'safaricom', 'plc', 'safaricom', 'ecommerce', 'innovation', 'hisa2025', 'technews']","['safaricomplc', 'shine', 'again', 'honored', 'for', 'excellence', 'in', 'innovation', 'amp', 'ecommerce', 'award', 'safaricom', 'plc', 'safaricom', 'ecommerce', 'innovation', 'hisa2025', 'technews']",safaricomplc shine again honored for excellence in innovation amp ecommerce award safaricom plc safaricom ecommerce innovation hisa2025 technews
justkenyan1 safaricom unataka wanizimie line,1,0,0,0,39,"July 13, 2025 at 02:08 PM",Neutral,47,7,1,"['justkenyan1', 'safaricom', 'unataka', 'wanizimie', 'line']","['justkenyan1', 'safaricom', 'unataka', 'wanizimie', 'line']",justkenyan1 safaricom unataka wanizimie line
shikanda00 safaricom,0,0,1,0,35,"July 13, 2025 at 02:08 PM",Neutral,23,4,1,"['shikanda00', 'safaricom']","['shikanda00', 'safaricom']",shikanda00 safaricom
safaricomet safaricom is there an option thats is less than 10mbps,0,0,1,0,37,"July 12, 2025 at 06:06 AM",Neutral,70,15,1,"['safaricomet', 'safaricom', 'is', 'there', 'an', 'option', 'thats', 'is', 'less', 'than', '10mbps']","['safaricomet', 'safaricom', 'is', 'there', 'an', 'option', 'thats', 'is', 'less', 'than', '10mbps']",safaricomet safaricom is there an option thats is less than 10mbps
kagwawilliams safaricom fb,0,0,0,0,8,"July 12, 2025 at 04:09 AM",Neutral,31,6,1,"['kagwawilliams', 'safaricom', 'fb']","['kagwawilliams', 'safaricom', 'fb']",kagwawilliams safaricom fb
himselfu safaricom maumbwa sana,1,0,1,0,17,"July 11, 2025 at 07:49 PM",Hate Speech,35,6,1,"['himselfu', 'safaricom', 'maumbwa', 'sana']","['himselfu', 'safaricom', 'maumbwa', 'sana']",himselfu safaricom maumbwa sana
moneyacademyke fuliza grok safaricom,0,0,0,0,84,"July 10, 2025 at 07:33 PM",Neutral,40,8,2,"['moneyacademyke', 'fuliza', 'grok', 'safaricom']","['moneyacademyke', 'fuliza', 'grok', 'safaricom']",moneyacademyke fuliza grok safaricom
safaricomcare safaricom care i have always been buying bundles and never use whats the excuse whats not happening,0,0,0,0,6,"July 9, 2025 at 12:49 PM",Internet or airtime bundle complaint,125,28,3,"['safaricomcare', 'safaricom', 'care', 'i', 'have', 'always', 'been', 'buying', 'bundles', 'and', 'never', 'use', 'whats', 'the', 'excuse', 'whats', 'not', 'happening']","['safaricomcare', 'safaricom', 'care', 'i', 'have', 'always', 'been', 'buying', 'bundle', 'and', 'never', 'use', 'whats', 'the', 'excuse', 'whats', 'not', 'happening']",safaricomcare safaricom care i have always been buying bundle and never use whats the excuse whats not happening
safaricomcare it has been 5 hours since i made a follow up and no one is on site to sort my internet is this how safaricom has sunk in service delivery,1,0,0,0,42,"July 7, 2025 at 11:38 AM",Internet or airtime bundle complaint,156,35,2,"['safaricomcare', 'it', 'has', 'been', '5', 'hours', 'since', 'i', 'made', 'a', 'follow', 'up', 'and', 'no', 'one', 'is', 'on', 'site', 'to', 'sort', 'my', 'internet', 'is', 'this', 'how', 'safaricom', 'has', 'sunk', 'in', 'service', 'delivery']","['safaricomcare', 'it', 'ha', 'been', '5', 'hour', 'since', 'i', 'made', 'a', 'follow', 'up', 'and', 'no', 'one', 'is', 'on', 'site', 'to', 'sort', 'my', 'internet', 'is', 'this', 'how', 'safaricom', 'ha', 'sunk', 'in', 'service', 'delivery']",safaricomcare it ha been 5 hour since i made a follow up and no one is on site to sort my internet is this how safaricom ha sunk in service delivery
safaricom can you not find a ussd to stop this messages,1,0,0,0,18,"July 7, 2025 at 08:57 AM",Customer care complaint,80,15,1,"['safaricom', 'can', 'you', 'not', 'find', 'a', 'ussd', 'to', 'stop', 'this', 'messages']","['safaricom', 'can', 'you', 'not', 'find', 'a', 'ussd', 'to', 'stop', 'this', 'message']",safaricom can you not find a ussd to stop this message
ukiuliza mtu wa safaricom credit yangu nimeeka sahi imeenda wapi,0,0,0,0,22,"July 6, 2025 at 10:50 AM",Customer care complaint,96,15,1,"['ukiuliza', 'mtu', 'wa', 'safaricom', 'credit', 'yangu', 'nimeeka', 'sahi', 'imeenda', 'wapi']","['ukiuliza', 'mtu', 'wa', 'safaricom', 'credit', 'yangu', 'nimeeka', 'sahi', 'imeenda', 'wapi']",ukiuliza mtu wa safaricom credit yangu nimeeka sahi imeenda wapi
sholardmancity thats trueam tired of buying monthly bundles that vanish in a day safaricom have you no shame,0,0,0,0,49,"July 6, 2025 at 05:14 AM",Internet or airtime bundle complaint,118,25,1,"['sholardmancity', 'thats', 'trueam', 'tired', 'of', 'buying', 'monthly', 'bundles', 'that', 'vanish', 'in', 'a', 'day', 'safaricom', 'have', 'you', 'no', 'shame']","['sholardmancity', 'thats', 'trueam', 'tired', 'of', 'buying', 'monthly', 'bundle', 'that', 'vanish', 'in', 'a', 'day', 'safaricom', 'have', 'you', 'no', 'shame']",sholardmancity thats trueam tired of buying monthly bundle that vanish in a day safaricom have you no shame
from cooking chapo by the roadside to opening two thriving branches heres how legacyrestaurantke began safaricombusiness is empowering entrepreneurs with seamless futureforward solutions that fuel real growth and transformation diggerkenya shopdiggeronktn,0,0,0,0,103,"July 5, 2025 at 03:56 PM",Neutral,299,46,3,"['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branches', 'heres', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneurs', 'with', 'seamless', 'futureforward', 'solutions', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']","['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branch', 'here', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneur', 'with', 'seamless', 'futureforward', 'solution', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']",from cooking chapo by the roadside to opening two thriving branch here how legacyrestaurantke began safaricombusiness is empowering entrepreneur with seamless futureforward solution that fuel real growth and transformation diggerkenya shopdiggeronktn
from cooking chapo by the roadside to opening two thriving branches heres how legacyrestaurantke began safaricombusiness is empowering entrepreneurs with seamless futureforward solutions that fuel real growth and transformation diggerkenya shopdiggeronktn,1,0,0,0,110,"July 5, 2025 at 03:53 PM",Neutral,299,46,3,"['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branches', 'heres', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneurs', 'with', 'seamless', 'futureforward', 'solutions', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']","['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branch', 'here', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneur', 'with', 'seamless', 'futureforward', 'solution', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']",from cooking chapo by the roadside to opening two thriving branch here how legacyrestaurantke began safaricombusiness is empowering entrepreneur with seamless futureforward solution that fuel real growth and transformation diggerkenya shopdiggeronktn
from humble beginnings to supplying quality animal feeds across kenya this is the story of growth grit and innovation with support from safaricombusiness agripreneurs are now accessing seamless digital solutions that power their businesses forward,0,0,0,0,114,"July 5, 2025 at 03:49 PM",Neutral,280,45,3,"['from', 'humble', 'beginnings', 'to', 'supplying', 'quality', 'animal', 'feeds', 'across', 'kenya', 'this', 'is', 'the', 'story', 'of', 'growth', 'grit', 'and', 'innovation', 'with', 'support', 'from', 'safaricombusiness', 'agripreneurs', 'are', 'now', 'accessing', 'seamless', 'digital', 'solutions', 'that', 'power', 'their', 'businesses', 'forward']","['from', 'humble', 'beginning', 'to', 'supplying', 'quality', 'animal', 'feed', 'across', 'kenya', 'this', 'is', 'the', 'story', 'of', 'growth', 'grit', 'and', 'innovation', 'with', 'support', 'from', 'safaricombusiness', 'agripreneurs', 'are', 'now', 'accessing', 'seamless', 'digital', 'solution', 'that', 'power', 'their', 'business', 'forward']",from humble beginning to supplying quality animal feed across kenya this is the story of growth grit and innovation with support from safaricombusiness agripreneurs are now accessing seamless digital solution that power their business forward
from cooking chapo by the roadside to opening two thriving branches heres how legacyrestaurantke began safaricombusiness is empowering entrepreneurs with seamless futureforward solutions that fuel real growth and transformation diggerkenya shopdiggeronktn,1,0,0,0,100,"July 5, 2025 at 03:45 PM",Neutral,299,46,3,"['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branches', 'heres', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneurs', 'with', 'seamless', 'futureforward', 'solutions', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']","['from', 'cooking', 'chapo', 'by', 'the', 'roadside', 'to', 'opening', 'two', 'thriving', 'branch', 'here', 'how', 'legacyrestaurantke', 'began', 'safaricombusiness', 'is', 'empowering', 'entrepreneur', 'with', 'seamless', 'futureforward', 'solution', 'that', 'fuel', 'real', 'growth', 'and', 'transformation', 'diggerkenya', 'shopdiggeronktn']",from cooking chapo by the roadside to opening two thriving branch here how legacyrestaurantke began safaricombusiness is empowering entrepreneur with seamless futureforward solution that fuel real growth and transformation diggerkenya shopdiggeronktn
